Date Time,Nominal Total,Risk Capital,Leverage
4/5/2019 12:30:00 PM,3040900,488834.360000001,6.22071656337741
4/5/2019 1:00:00 PM,3038900,488834.360000001,6.21662519795048
4/5/2019 1:30:00 PM,3040100,488834.360000001,6.21908001720664
4/5/2019 2:00:00 PM,3040900,488834.360000001,6.22071656337741
4/5/2019 2:30:00 PM,3037800,488834.360000001,6.21437494696567
4/5/2019 3:00:00 PM,3038700,488834.360000001,6.21621606140779
4/5/2019 3:30:00 PM,3041600,488834.360000001,6.22214854127684
4/5/2019 4:00:00 PM,3041500,488834.360000001,6.22194397300549
4/5/2019 4:30:00 PM,3042300,488834.360000001,6.22358051917626
4/5/2019 5:00:00 PM,3045100,488834.360000001,6.22930843077397
4/7/2019 6:30:00 PM,3042600,488834.360000001,6.2241942239903
4/7/2019 7:00:00 PM,3043500,488834.360000001,6.22603533843242
4/7/2019 7:30:00 PM,3043400,488834.360000001,6.22583077016108
4/7/2019 8:00:00 PM,3045300,488834.360000001,6.22971756731666
4/7/2019 8:30:00 PM,3043200,488834.360000001,6.22542163361838
4/7/2019 9:00:00 PM,3041200,488834.360000001,6.22133026819145
4/8/2019 2:00:00 PM,3044700,487520.760000001,6.24527250901069
4/8/2019 2:30:00 PM,3044300,487520.760000001,6.24445203112991
4/8/2019 3:00:00 PM,3046500,487520.760000001,6.24896465947419
4/8/2019 3:30:00 PM,3047400,487520.760000001,6.25081073470594
4/8/2019 4:00:00 PM,3049600,487520.760000001,6.25532336305021
4/8/2019 4:30:00 PM,3049700,487520.760000001,6.25552848252041
4/8/2019 5:00:00 PM,3050700,487520.760000001,6.25757967722235
4/8/2019 6:30:00 PM,3050100,487520.760000001,6.25634896040119
4/8/2019 7:00:00 PM,3049500,487520.760000001,6.25511824358002
4/8/2019 7:30:00 PM,3050800,487520.760000001,6.25778479669255
4/8/2019 8:00:00 PM,3049800,487520.760000001,6.2557336019906
4/8/2019 8:30:00 PM,3051300,487520.760000001,6.25881039404352
4/8/2019 9:00:00 PM,3049500,487520.760000001,6.25511824358002
4/10/2019 11:00:00 AM,3047500,490607.160000001,6.21169083630984
4/10/2019 11:30:00 AM,3049000,490607.160000001,6.21474827232443
4/10/2019 12:00:00 PM,3049300,490607.160000001,6.21535975952735
4/10/2019 12:30:00 PM,3048100,490607.160000001,6.21291381071568
4/10/2019 1:00:00 PM,3046500,490607.160000001,6.20965254563345
4/10/2019 3:30:00 PM,3053200,489593.560000001,6.23619313946858
4/10/2019 4:00:00 PM,3054700,489593.560000001,6.2392569052583
4/10/2019 4:30:00 PM,3056600,489593.560000001,6.24313767525863
4/10/2019 5:00:00 PM,3057700,489593.560000001,6.24538443683776
4/10/2019 6:30:00 PM,3058500,489593.560000001,6.24701844525895
4/10/2019 7:00:00 PM,3057900,489593.560000001,6.24579293894306
4/10/2019 7:30:00 PM,3058400,489593.560000001,6.2468141942063
4/10/2019 8:00:00 PM,3060800,489593.560000001,6.25171621946987
4/10/2019 8:30:00 PM,3059700,489593.560000001,6.24946945789074
4/10/2019 9:00:00 PM,3060100,489593.560000001,6.25028646210133
4/10/2019 9:30:00 PM,3061500,489593.560000001,6.25314597683841
4/10/2019 10:00:00 PM,3060800,489593.560000001,6.25171621946987
4/10/2019 10:30:00 PM,3058000,489593.560000001,6.24599718999571
4/10/2019 11:00:00 PM,3057800,489593.560000001,6.24558868789041
4/11/2019 7:00:00 AM,3059300,490879.960000001,6.23227723535505
4/11/2019 7:30:00 AM,3059500,490879.960000001,6.23268466693975
4/11/2019 8:00:00 AM,3059300,490879.960000001,6.23227723535505
4/11/2019 8:30:00 AM,3057100,490879.960000001,6.22779548792335
4/11/2019 9:00:00 AM,3055800,490879.960000001,6.22514718262281
4/11/2019 9:30:00 AM,3058600,490879.960000001,6.2308512248086
4/12/2019 7:30:00 AM,3061000,485066.360000001,6.31047677682698
4/12/2019 8:00:00 AM,3059600,485066.360000001,6.30759057379282
4/12/2019 8:30:00 AM,3063600,485066.360000001,6.31583686817613
4/12/2019 9:00:00 AM,3061200,485066.360000001,6.31088909154615
4/12/2019 9:30:00 AM,3059700,485066.360000001,6.30779673115241
4/12/2019 4:30:00 PM,2907855,481252.760000001,6.04226145113432
4/12/2019 5:00:00 PM,2908520,481252.760000001,6.04364326139137
4/14/2019 6:30:00 PM,2905670,481252.760000001,6.03772121743259
4/14/2019 7:00:00 PM,2906050,481252.760000001,6.03851082329376
4/14/2019 7:30:00 PM,2906905,481252.760000001,6.0402874364814
4/14/2019 8:00:00 PM,2907000,481252.760000001,6.04048483794669
4/14/2019 8:30:00 PM,2907000,481252.760000001,6.04048483794669
4/14/2019 9:00:00 PM,2905860,481252.760000001,6.03811602036318
4/14/2019 9:30:00 PM,2906335,481252.760000001,6.03910302768964
4/14/2019 10:00:00 PM,2906525,481252.760000001,6.03949783062023
4/14/2019 10:30:00 PM,2907475,481252.760000001,6.04147184527315
4/14/2019 11:00:00 PM,2908425,481252.760000001,6.04344585992607
4/14/2019 11:30:00 PM,2906810,481252.760000001,6.0400900350161
4/15/2019 12:00:00 AM,2905100,481252.760000001,6.03653680864084
4/15/2019 12:30:00 AM,2905100,481252.760000001,6.03653680864084
4/15/2019 1:00:00 AM,2905195,481252.760000001,6.03673421010613
4/15/2019 1:30:00 AM,2906240,481252.760000001,6.03890562622435
4/15/2019 2:00:00 AM,2904910,481252.760000001,6.03614200571026
4/15/2019 2:30:00 AM,2905480,481252.760000001,6.03732641450201
4/15/2019 3:00:00 AM,2904340,481252.760000001,6.0349575969185
4/15/2019 9:30:00 AM,2906525,476584.840000001,6.09865181611735
4/15/2019 8:30:00 PM,2910040,473721.920000001,6.14292874604577
4/15/2019 9:00:00 PM,2910040,473721.920000001,6.14292874604577
4/15/2019 9:30:00 PM,2910230,473721.920000001,6.14332982522742
4/15/2019 10:00:00 PM,2909280,473721.920000001,6.1413244293192
4/15/2019 10:30:00 PM,2909470,473721.920000001,6.14172550850084
4/15/2019 11:00:00 PM,2909660,473721.920000001,6.14212658768249
4/15/2019 11:30:00 PM,2911750,473721.920000001,6.14653845868056
4/16/2019 12:00:00 AM,2911370,473721.920000001,6.14573630031727
4/16/2019 12:30:00 AM,2911750,473721.920000001,6.14653845868056
4/16/2019 1:00:00 AM,2912035,473721.920000001,6.14714007745303
4/16/2019 1:30:00 AM,2915455,473721.920000001,6.1543595027226
4/16/2019 2:00:00 AM,2913935,473721.920000001,6.15115086926946
4/16/2019 2:30:00 AM,2913745,473721.920000001,6.15074979008781
4/16/2019 3:00:00 AM,2912795,473721.920000001,6.1487443941796
4/16/2019 3:30:00 AM,2914125,473721.920000001,6.1515519484511
4/16/2019 4:00:00 AM,2918495,473721.920000001,6.16077676962889
4/16/2019 4:30:00 AM,2918020,473721.920000001,6.15977407167478
4/16/2019 5:00:00 AM,2920395,473721.920000001,6.16478756144532
4/16/2019 5:30:00 AM,2918305,473721.920000001,6.16037569044725
4/16/2019 6:00:00 AM,2918115,473721.920000001,6.1599746112656
4/16/2019 6:30:00 AM,2917830,473721.920000001,6.15937299249314
4/16/2019 7:00:00 AM,2918210,473721.920000001,6.16017515085643
4/16/2019 7:30:00 AM,2916690,473721.920000001,6.15696651740328
4/16/2019 8:00:00 AM,2917545,473721.920000001,6.15877137372068
4/16/2019 8:30:00 AM,2918210,473721.920000001,6.16017515085643
4/16/2019 9:00:00 AM,2917545,473721.920000001,6.15877137372068
4/16/2019 9:30:00 AM,2917070,473721.920000001,6.15776867576657
4/16/2019 10:30:00 AM,2921440,477699.000000001,6.11565023163121
4/16/2019 11:00:00 AM,2918020,477699.000000001,6.108490911641
4/16/2019 11:30:00 AM,2918115,477699.000000001,6.10868978164073
4/16/2019 12:00:00 PM,2916500,477699.000000001,6.10530899164536
4/16/2019 12:30:00 PM,2918115,477699.000000001,6.10868978164073
4/16/2019 1:00:00 PM,2919825,477699.000000001,6.11226944163583
4/16/2019 1:30:00 PM,2919445,477699.000000001,6.11147396163692
4/16/2019 2:00:00 PM,2918400,477699.000000001,6.10928639163992
4/16/2019 2:30:00 PM,2918685,477699.000000001,6.1098830016391
4/16/2019 3:00:00 PM,2920300,477699.000000001,6.11326379163447
4/16/2019 3:30:00 PM,2917450,477699.000000001,6.10729769164264
4/16/2019 10:00:00 PM,2925810,472746.080000001,6.18896723585735
4/16/2019 10:30:00 PM,2924100,472746.080000001,6.18535007207251
4/16/2019 11:00:00 PM,2923720,472746.080000001,6.1845462578981
4/17/2019 7:30:00 AM,2928090,470928.160000001,6.21769995661333
4/17/2019 8:00:00 AM,2928470,470928.160000001,6.21850687374481
4/17/2019 8:30:00 AM,2931225,470928.160000001,6.22435702294803
4/17/2019 9:00:00 AM,2933220,470928.160000001,6.2285933378883
4/17/2019 9:30:00 AM,2936165,470928.160000001,6.23484694565726
4/21/2019 7:00:00 PM,2934075,474810.240000001,6.17946866520822
4/21/2019 7:30:00 PM,2933505,474810.240000001,6.17826818562295
4/21/2019 8:00:00 PM,2932460,474810.240000001,6.17606730638327
4/21/2019 8:30:00 PM,2933030,474810.240000001,6.17726778596855
4/21/2019 9:00:00 PM,2933505,474810.240000001,6.17826818562295
4/22/2019 2:00:00 PM,2935215,467957.320000001,6.27239894441654
4/22/2019 2:30:00 PM,2936070,467957.320000001,6.2742260341178
4/22/2019 3:00:00 PM,2935595,467957.320000001,6.27321098428377
4/22/2019 3:30:00 PM,2934930,467957.320000001,6.27178991451613
4/22/2019 4:00:00 PM,2938540,467957.320000001,6.27950429325477
4/22/2019 4:30:00 PM,2939205,467957.320000001,6.28092536302241
4/22/2019 5:00:00 PM,2941010,467957.320000001,6.28478255239173
4/22/2019 6:30:00 PM,2940535,467957.320000001,6.2837675025577
4/22/2019 7:00:00 PM,2941485,467957.320000001,6.28579760222577
4/22/2019 7:30:00 PM,2941200,467957.320000001,6.28518857232535
4/22/2019 8:00:00 PM,2941105,467957.320000001,6.28498556235854
4/22/2019 8:30:00 PM,2939015,467957.320000001,6.2805193430888
4/22/2019 9:00:00 PM,2937970,467957.320000001,6.27828623345393
4/22/2019 9:30:00 PM,2937115,467957.320000001,6.27645914375267
4/22/2019 10:00:00 PM,2939490,467957.320000001,6.28153439292283
4/22/2019 10:30:00 PM,2939395,467957.320000001,6.28133138295602
4/22/2019 11:00:00 PM,2939205,467957.320000001,6.28092536302241
4/22/2019 11:30:00 PM,2940060,467957.320000001,6.28275245272367
4/23/2019 12:00:00 AM,2939965,467957.320000001,6.28254944275686
4/23/2019 12:30:00 AM,2940060,467957.320000001,6.28275245272367
4/23/2019 1:00:00 AM,2940915,467957.320000001,6.28457954242493
4/23/2019 1:30:00 AM,2941770,467957.320000001,6.28640663212618
4/23/2019 2:00:00 AM,2943195,467957.320000001,6.28945178162828
4/23/2019 2:30:00 AM,2943290,467957.320000001,6.28965479159509
4/23/2019 3:00:00 AM,2941675,467957.320000001,6.28620362215938
4/23/2019 3:30:00 AM,2938635,467957.320000001,6.27970730322157
4/23/2019 4:00:00 AM,2938160,467957.320000001,6.27869225338754
4/23/2019 4:30:00 AM,2938635,467957.320000001,6.27970730322157
4/23/2019 5:00:00 AM,2937875,467957.320000001,6.27808322348712
4/23/2019 5:30:00 AM,2937115,467957.320000001,6.27645914375267
4/23/2019 6:00:00 AM,2936830,467957.320000001,6.27585011385225
4/23/2019 6:30:00 AM,2937115,467957.320000001,6.27645914375267
4/23/2019 7:00:00 AM,2936070,467957.320000001,6.2742260341178
4/23/2019 7:30:00 AM,2936735,467957.320000001,6.27564710388545
4/23/2019 8:00:00 AM,2940440,467957.320000001,6.2835644925909
4/23/2019 8:30:00 AM,2943860,467957.320000001,6.29087285139592
4/23/2019 9:00:00 AM,2941200,467957.320000001,6.28518857232535
4/23/2019 9:30:00 AM,2944810,467957.320000001,6.29290295106399
4/23/2019 10:00:00 AM,2955450,467957.320000001,6.3156400673463
4/23/2019 10:30:00 AM,2961150,467957.320000001,6.32782066535469
4/23/2019 11:30:00 AM,3123000,488749.400000001,6.38977766520019
4/23/2019 12:00:00 PM,3126700,488749.400000001,6.39734800697452
4/23/2019 12:30:00 PM,3128100,488749.400000001,6.40021246061887
4/23/2019 1:00:00 PM,3130000,488749.400000001,6.4040999334219
4/23/2019 1:30:00 PM,3129500,488749.400000001,6.40307691426321
4/23/2019 2:00:00 PM,3130000,488749.400000001,6.4040999334219
4/23/2019 2:30:00 PM,3131100,488749.400000001,6.40635057557103
4/23/2019 3:00:00 PM,3133600,488749.400000001,6.4114656713645
4/23/2019 3:30:00 PM,3132800,488749.400000001,6.40982884071059
4/23/2019 4:00:00 PM,3131600,488749.400000001,6.40737359472972
4/23/2019 4:30:00 PM,3135100,488749.400000001,6.41453472884058
4/23/2019 5:00:00 PM,3132900,488749.400000001,6.41003344454233
4/23/2019 6:30:00 PM,3133500,488749.400000001,6.41126106753276
4/23/2019 7:00:00 PM,3133700,488749.400000001,6.41167027519624
4/23/2019 7:30:00 PM,3134300,488749.400000001,6.41289789818667
4/23/2019 8:00:00 PM,3134200,488749.400000001,6.41269329435493
4/23/2019 8:30:00 PM,3133000,488749.400000001,6.41023804837406
4/23/2019 9:00:00 PM,3134000,488749.400000001,6.41228408669145
4/23/2019 9:30:00 PM,3134500,488749.400000001,6.41330710585015
4/23/2019 10:00:00 PM,3133700,488749.400000001,6.41167027519624
4/23/2019 10:30:00 PM,3131200,488749.400000001,6.40655517940277
4/23/2019 11:00:00 PM,3131200,488749.400000001,6.40655517940277
4/23/2019 11:30:00 PM,3130300,488749.400000001,6.40471374491712
4/24/2019 12:00:00 AM,3126800,488749.400000001,6.39755261080626
4/24/2019 12:30:00 AM,3127000,488749.400000001,6.39796181846974
4/24/2019 1:00:00 AM,3127700,488749.400000001,6.39939404529191
4/24/2019 1:30:00 AM,3127900,488749.400000001,6.39980325295539
4/24/2019 2:00:00 AM,3128400,488749.400000001,6.40082627211408
4/24/2019 2:30:00 AM,3127200,488749.400000001,6.39837102613322
4/24/2019 3:00:00 AM,3128400,488749.400000001,6.40082627211408
4/24/2019 3:30:00 AM,3128900,488749.400000001,6.40184929127278
4/24/2019 4:00:00 AM,3130000,488749.400000001,6.4040999334219
4/24/2019 4:30:00 AM,3129700,488749.400000001,6.40348612192669
4/24/2019 5:00:00 AM,3130400,488749.400000001,6.40491834874886
4/24/2019 5:30:00 AM,3133200,488749.400000001,6.41064725603754
4/24/2019 6:00:00 AM,3134800,488749.400000001,6.41392091734536
4/24/2019 6:30:00 AM,3135800,488749.400000001,6.41596695566275
4/24/2019 7:00:00 AM,3135500,488749.400000001,6.41535314416753
4/24/2019 7:30:00 AM,3134800,488749.400000001,6.41392091734536
4/24/2019 8:00:00 AM,3135500,488749.400000001,6.41535314416753
4/24/2019 8:30:00 AM,3136900,488749.400000001,6.41821759781187
4/24/2019 9:00:00 AM,3136400,488749.400000001,6.41719457865318
4/24/2019 9:30:00 AM,3133900,488749.400000001,6.41207948285971
4/24/2019 6:30:00 PM,3144000,500335.800000001,6.28377981347726
4/24/2019 7:00:00 PM,3142700,500335.800000001,6.28118155846532
4/24/2019 7:30:00 PM,3142600,500335.800000001,6.28098169269518
4/24/2019 8:00:00 PM,3143900,500335.800000001,6.28357994770711
4/24/2019 8:30:00 PM,3144800,500335.800000001,6.28537873963845
4/24/2019 9:00:00 PM,3144800,500335.800000001,6.28537873963845
4/24/2019 9:30:00 PM,3145100,500335.800000001,6.28597833694889
4/24/2019 10:00:00 PM,3146000,500335.800000001,6.28777712888023
4/24/2019 10:30:00 PM,3148200,500335.800000001,6.29217417582351
4/24/2019 11:00:00 PM,3147700,500335.800000001,6.29117484697276
4/24/2019 11:30:00 PM,3147200,500335.800000001,6.29017551812202
4/25/2019 12:00:00 AM,3148400,500335.800000001,6.2925739073638
4/25/2019 12:30:00 AM,3147900,500335.800000001,6.29157457851306
4/25/2019 1:00:00 AM,3147900,500335.800000001,6.29157457851306
4/25/2019 1:30:00 AM,3149800,500335.800000001,6.29537202814589
4/25/2019 2:00:00 AM,3149600,500335.800000001,6.29497229660559
4/25/2019 2:30:00 AM,3146900,500335.800000001,6.28957592081157
4/25/2019 3:00:00 AM,3143500,500335.800000001,6.28278048462651
4/25/2019 8:00:00 AM,3148600,500022.200000001,6.29692041673349
4/25/2019 8:30:00 AM,3151400,500022.200000001,6.30252016810453
4/25/2019 9:00:00 AM,3149500,500022.200000001,6.29872033681704
4/25/2019 9:30:00 AM,3144500,500022.200000001,6.28872078079732
4/29/2019 12:00:00 AM,3137500,495608.600000001,6.33060039716824
4/29/2019 12:30:00 AM,3138100,495608.600000001,6.33181102991351
4/29/2019 1:00:00 AM,3137700,495608.600000001,6.33100394141666
4/29/2019 1:30:00 AM,3138200,495608.600000001,6.33201280203773
4/29/2019 2:00:00 AM,3139200,495608.600000001,6.33403052327985
4/29/2019 2:30:00 AM,3138800,495608.600000001,6.333223434783
4/29/2019 3:00:00 AM,3138100,495608.600000001,6.33181102991351
4/29/2019 3:30:00 AM,3138000,495608.600000001,6.3316092577893
4/29/2019 4:00:00 AM,3140100,495608.600000001,6.33584647239776
4/29/2019 4:30:00 AM,3142300,495608.600000001,6.34028545913044
4/29/2019 5:00:00 AM,3140300,495608.600000001,6.33625001664619
4/29/2019 5:30:00 AM,3136700,495608.600000001,6.32898622017454
4/29/2019 1:00:00 PM,3143200,491795.000000001,6.39128091989547
4/29/2019 1:30:00 PM,3142900,491795.000000001,6.39067090962697
4/29/2019 2:00:00 PM,3142300,491795.000000001,6.38945088908995
4/29/2019 2:30:00 PM,3145000,491795.000000001,6.39494098150651
4/29/2019 3:00:00 PM,3145900,491795.000000001,6.39677101231203
4/30/2019 10:30:00 PM,3141700,490581.400000001,6.40403407059459
4/30/2019 11:00:00 PM,3143300,490581.400000001,6.407295506923
4/30/2019 11:30:00 PM,3143000,490581.400000001,6.40668398761142
5/1/2019 12:00:00 AM,3143100,490581.400000001,6.40688782738195
5/1/2019 12:30:00 AM,3142600,490581.400000001,6.40586862852932
5/1/2019 1:00:00 AM,3142700,490581.400000001,6.40607246829985
5/1/2019 1:30:00 AM,3142200,490581.400000001,6.40505326944722
5/1/2019 2:00:00 AM,3142700,490581.400000001,6.40607246829985
5/1/2019 2:30:00 AM,3142300,490581.400000001,6.40525710921774
5/1/2019 3:00:00 AM,3141700,490581.400000001,6.40403407059459
5/1/2019 3:30:00 AM,3141900,490581.400000001,6.40444175013564
5/1/2019 4:00:00 AM,3143000,490581.400000001,6.40668398761142
5/1/2019 4:30:00 AM,3143600,490581.400000001,6.40790702623457
5/1/2019 5:00:00 AM,3143600,490581.400000001,6.40790702623457
5/1/2019 5:30:00 AM,3142900,490581.400000001,6.4064801478409
5/1/2019 6:00:00 AM,3142400,490581.400000001,6.40546094898827
5/1/2019 6:30:00 AM,3142400,490581.400000001,6.40546094898827
5/1/2019 7:00:00 AM,3140300,490581.400000001,6.40118031380724
5/1/2019 7:30:00 AM,3140900,490581.400000001,6.40240335243039
5/1/2019 8:00:00 AM,3140100,490581.400000001,6.40077263426619
5/1/2019 8:30:00 AM,3141600,490581.400000001,6.40383023082407
5/1/2019 9:00:00 AM,3139400,490581.400000001,6.39934575587251
5/1/2019 9:30:00 AM,3137700,490581.400000001,6.39588047977358
5/3/2019 10:30:00 AM,2969415,480567.800000001,6.17897204098983
5/3/2019 11:00:00 AM,2976635,480567.800000001,6.19399593564112
5/3/2019 11:30:00 AM,2974260,480567.800000001,6.18905386503214
5/3/2019 12:00:00 PM,2975685,480567.800000001,6.19201910739753
5/3/2019 12:30:00 PM,2979865,480567.800000001,6.20071715166933
5/3/2019 1:00:00 PM,2979485,480567.800000001,6.19992642037189
5/3/2019 1:30:00 PM,2984995,480567.800000001,6.21139202418471
5/3/2019 2:00:00 PM,2985565,480567.800000001,6.21257812113087
5/3/2019 2:30:00 PM,2983665,480567.800000001,6.20862446464369
5/3/2019 3:00:00 PM,2982335,480567.800000001,6.20585690510266
5/3/2019 3:30:00 PM,2982335,480567.800000001,6.20585690510266
5/3/2019 4:00:00 PM,2985660,480567.800000001,6.21277580395523
5/3/2019 4:30:00 PM,2988700,480567.800000001,6.21910165433471
5/3/2019 5:00:00 PM,2991550,480567.800000001,6.22503213906549
5/7/2019 3:00:00 AM,2959535,480649.880000001,6.15736136249528
5/7/2019 3:30:00 AM,2956590,480649.880000001,6.15123424143993
5/7/2019 4:00:00 AM,2957730,480649.880000001,6.15360603023555
5/7/2019 4:30:00 AM,2954310,480649.880000001,6.14649066384869
5/7/2019 5:00:00 AM,2951270,480649.880000001,6.14016589372704
5/14/2019 11:30:00 PM,2828530,466006.960000001,6.06971621196386
5/15/2019 12:00:00 AM,2827960,466006.960000001,6.06849305426682
5/15/2019 12:30:00 AM,2828625,466006.960000001,6.06992007158003
5/15/2019 1:00:00 AM,2828055,466006.960000001,6.06869691388299
5/15/2019 1:30:00 AM,2829670,466006.960000001,6.07216252735795
5/15/2019 2:00:00 AM,2831950,466006.960000001,6.07705515814612
5/15/2019 2:30:00 AM,2832425,466006.960000001,6.07807445622699
5/15/2019 3:00:00 AM,2832235,466006.960000001,6.07766673699465
5/15/2019 3:30:00 AM,2822260,466006.960000001,6.05626147729638
5/15/2019 12:00:00 PM,2701800,456494.040000001,5.91858767750833
5/15/2019 12:30:00 PM,2700450,456494.040000001,5.91563035521777
5/15/2019 1:00:00 PM,2697210,456494.040000001,5.90853278172042
5/15/2019 1:30:00 PM,2702970,456494.040000001,5.92115069016015
5/15/2019 2:00:00 PM,2709180,456494.040000001,5.93475437269673
5/15/2019 2:30:00 PM,2711520,456494.040000001,5.93988039800036
5/15/2019 3:00:00 PM,2708370,456494.040000001,5.93297997932239
5/15/2019 3:30:00 PM,2711610,456494.040000001,5.94007755281974
5/15/2019 4:00:00 PM,2705940,456494.040000001,5.92765679919938
5/15/2019 4:30:00 PM,2710440,456494.040000001,5.93751454016792
